"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910230013796122881","Thu Apr 10 07:15:00 +0000 2025","0","Bank Pembangunan Asia menilai kebijakan tarif Trump sebesar 32 persen tidak akan berimbas signifikan terhadap ekonomi Indonesia. Ekonom Bidang Asia Tenggara ADB Nguyen Ba Hung menyatakan hal tersebut karena total ekspor Indonesia ke Amerika Serikat relatif kecil. #SmartNews https://t.co/lncItS5Hqg","1910230013796122881","https://pbs.twimg.com/media/GoJXZ3db0AArL4u.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://x.com/RadioSmartFM/status/1910230013796122881","177084452","RadioSmartFM"
"1910226795821150555","Thu Apr 10 07:02:13 +0000 2025","0","Ekonom Universitas Paramadina Wijayanto Samirin menilai rencana penambahan impor dari AS dapat menjadi strategi jangka pendek Indonesia dalam menghadapi tarif resiprokal 32 persen yang digagas Presiden AS Donald Trump. https://t.co/FtMk0cJd4R","1910226795821150555","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1910226795821150555","18071520","antaranews"
"1910182646157631946","Thu Apr 10 04:06:46 +0000 2025","0","Guru Besar Universitas Indonesia (UI) Rhenald Kasali menyatakan bahwa kebijakan tarif resiprokal yang diterapkan oleh Presiden Amerika Serikat (AS) Donald Trump sebesar 32 persen terhadap produk Indonesia https://t.co/JqfEP9icQ8 https://t.co/lWfvroZOBb","1910182646157631946","https://pbs.twimg.com/media/GoJU_kja4AAfiV7.jpg","","in","Indonesia","0","0","0","https://x.com/monitordaycom/status/1910182646157631946","70600007","monitordaycom"
"1910131436432363926","Thu Apr 10 00:43:17 +0000 2025","3","Tarif impor 32 persen AS yang diteken Presiden Donald Trump bisa berpotensi berdampak bagi industri tempe-tahu. Asosiasi perajin tahu-tempe bakal sesuaikan harga bila terjadi kenaikan harga kedelai melampaui batas. ~J #Mendoan #Trump #TarifTrump #Impor #Ekonomi https://t.co/LYROsKqDFE","1910131436432363926","https://pbs.twimg.com/media/GoImVfiaAAAdTb9.jpg","","in","Jakarta","0","0","3","https://x.com/kompascom/status/1910131436432363926","23343960","kompascom"
"1910124306400788738","Thu Apr 10 00:14:57 +0000 2025","35","Trump Tangguhkan Tarif Impor untuk 90 Negara Indonesia Masih Kena 32 Persen https://t.co/wM2gRRgkHI https://t.co/Q1kci6pens","1910124306400788738","https://pbs.twimg.com/media/GoIf7f4aUAAsLB6.jpg","","in","-6.252543,106.806343","1","8","14","https://x.com/alisyarief/status/1910124306400788738","30201110","alisyarief"
"1910122788784099591","Thu Apr 10 00:08:55 +0000 2025","5","Pemprov Jateng tengah menyiapkan langkah antisipasi untuk mengurangi risiko PHK akibat kebijakan baru Presiden Amerika Serikat Donald Trump yang menerapkan tarif resiprokal sebesar 32 persen untuk Indonesia. ~LL #TarifResiprokal #Jateng #PHK https://t.co/PrQR2Czr7g","1910122788784099591","","","in","Jakarta","0","0","3","https://x.com/kompascom/status/1910122788784099591","23343960","kompascom"
"1909804111798927637","Wed Apr 09 18:56:01 +0000 2025","1","@kompascom betul kata trump pd jilat pantat dia gara2 tarif 32 persen","1910044041418608651","","kompascom","in","","0","0","0","https://x.com/hendraubol62/status/1910044041418608651","1653698452340215809","hendraubol62"
"1909956695545282879","Wed Apr 09 13:09:01 +0000 2025","19","Ngomong-ngomong ini yang terjadi beberapa waktu lalu Pada 2 April 2025 Presiden AS Donald Trump mengumumkan kebijakan tarif impor resiprokal untuk barang-barang dari Indonesia dengan angka 32 persen.","1909956716659351709","","tempodotco","in","Indonesia","1","1","1","https://x.com/tempodotco/status/1909956716659351709","18129942","tempodotco"
"1909935698280317316","Wed Apr 09 11:48:48 +0000 2025","0","Langkah ini merupakan salah satu bentuk negosiasi yang akan ditawarkan ke Amerika Serikat setelah Presiden AS Donald Trump mengumumkan tarif resiprokal Amerika Serikat (AS) terhadap Indonesia sebesar 32 persen.","1909936529096810870","","Harian_Jogja","in","Yogyakarta, Indonesia","0","1","0","https://x.com/Harian_Jogja/status/1909936529096810870","118371948","Harian_Jogja"
"1909903337237119207","Wed Apr 09 09:36:54 +0000 2025","1","Pengenaan Tarif Trump 32 Persen Apa yang Harus Dilakukan? https://t.co/4nzCh9RARC","1909903337237119207","","","in","Indonesia","0","0","0","https://x.com/kompasiana/status/1909903337237119207","23786106","kompasiana"
"1909880044010225691","Wed Apr 09 08:04:21 +0000 2025","18","Cocot Bau Taik‼️ Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan mengklaim Indonesia masih sakti meski dihantam tarif impor 32 persen oleh Presiden Amerika Serikat (AS) Donald Trump. https://t.co/S0uhZyk9jD","1909880044010225691","","","in","DKI Jakarta, Indonesia","0","6","4","https://x.com/MARQUEZ__93/status/1909880044010225691","2385926900","MARQUEZ__93"
"1909876301022064930","Wed Apr 09 07:49:28 +0000 2025","3","Halo Sahabat https://t.co/XbekOGvyEO Presiden Amerika Serikat Donald Trump telah menetapkan tarif impor baru terhadap sejumlah negara. Indonesia salah satunya yang ikut terdampak dengan dikenakannya tarif resiprokal sebesar 32 persen. Kebijakan ini membuat pasar keuangan https://t.co/YkX97MxIkZ","1909876301022064930","https://pbs.twimg.com/media/GoE-UPhbwAIRdCc.jpg","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1909876301022064930","23343960","kompascom"
"1909870285693612430","Wed Apr 09 07:25:34 +0000 2025","0","Strategi Meredam Dampak Penerapan Tarif Resiprokal 32 Persen Trump https://t.co/QsCRlLa8nn","1909870285693612430","","","in","Jakarta Capital Region","0","0","0","https://x.com/idx_channel/status/1909870285693612430","4755284968","idx_channel"
"1909860713491055050","Wed Apr 09 06:47:32 +0000 2025","0","Sekjen Partai Gerindra Ahmad Muzani menyebut topik obrolan antara Presiden RI Prabowo Subianto dengan Ketum PDIP Megawati Soekarnoputri salah satunya adanya kebijakan Presiden Amerika Serikat Donald Trump soal pengenaan tarif impor 32 persen untuk produk Indonesia Rabu (9/4). https://t.co/Qwuj0JqNhy","1909860713491055050","https://pbs.twimg.com/media/GoEwMJpbwAE3BJY.jpg","","in","","0","0","0","https://x.com/RadioElshinta/status/1909860713491055050","121640063","RadioElshinta"
"1909854511751184516","Wed Apr 09 06:22:53 +0000 2025","0","Membedah dan Merespon Tarif 32 Persen Donald Trump https://t.co/l8TmqEsFua","1909854511751184516","","","in","Surabaya - Jawa Timur","0","0","0","https://x.com/EncietyNews/status/1909854511751184516","2266300958","EncietyNews"
"1909819234588258516","Wed Apr 09 04:02:42 +0000 2025","0","Hadapi Tarif 32 Persen Trump SBY Sarankan Negosiasi Tanpa Emosi https://t.co/7bbHmhxPrB","1909819234588258516","","","in","Jakarta, Indonesia","0","0","0","https://x.com/fajaronline/status/1909819234588258516","89877164","fajaronline"
"1909791473031397693","Wed Apr 09 02:12:24 +0000 2025","5","Pemerintah melalui Menteri Koordinator (Menko) Perekonomian Airlangga Hartarto dan Menteri Keuangan Sri Mulyani Indrawati menjelaskan soal dampak kebijakan tarif impor Indonesia sebesar 32 persen yang diberikan Presiden Amerika Serikat (AS) Donald Trump terhadap perekonomian https://t.co/gk0KcaKFER","1909791473031397693","https://pbs.twimg.com/media/GoDxGRzbwAExcsA.jpg","","in","Indonesia","0","1","0","https://x.com/nu_online/status/1909791473031397693","214818815","nu_online"
"1909215939457118559","Mon Apr 07 12:05:26 +0000 2025","0","Rumus Instan Tarif Imbal-Balik Trump. Seperti biasa ketika gajah bertarung rumput yang kena injak. Indonesia: Defisit perdagangan AS $17 9 miliar dibagi impor dari Indonesia $28 1 miliar. Hasilnya 64 persen. Dibagi dua. Maka tarif final: 32 persen. https://t.co/DRasgYXacc https://t.co/1oG1wuZCGZ","1909215939457118559","https://pbs.twimg.com/media/Gn7lxr8boAAchk_.jpg","","in","","0","0","0","https://x.com/PohanChoky40724/status/1909215939457118559","1866478058582257664","PohanChoky40724"
"1909193585037025321","Mon Apr 07 10:36:36 +0000 2025","0","Presiden Prabowo Subianto buka suara terkait tarif impor sebesar 32 persen ke Indonesia yang sudah ditetapkan oleh Presiden Amerika Serikat Donald Trump. Ia mengaku akan berunding terkait hal itu. Berita lengkapnya di https://t.co/e3GRZpptBW Sumber: https://t.co/SqpL0mXixX https://t.co/ikLkiTRdR0","1909193585037025321","https://pbs.twimg.com/media/Gn7RaeiawAArF6n.jpg","","in","","0","0","0","https://x.com/inewssumut/status/1909193585037025321","1881681627048529920","inewssumut"
"1909170480705327162","Mon Apr 07 09:04:47 +0000 2025","1","Diketahui Trump mengumumkan penerapan tarif minimal 10 persen terhadap semua impor barang dari seluruh dunia termasuk Indonesia yang dikenakan tarif impor 32% pada Rabu 2 April silam. https://t.co/LekkV98act","1909170480705327162","","","in","Jakarta - Indonesia","0","1","0","https://x.com/mediaindonesia/status/1909170480705327162","68930552","mediaindonesia"
"1909169279385083948","Mon Apr 07 09:00:01 +0000 2025","13","Anggota DPR RI Fraksi PDI Perjuangan Harris Turino menyoroti Kebijakan Presiden AS Donald Trump terkait tarif Timbal Balik sebesar 32 persen terhadap Indonesia. Kebijakan ini mempengaruhi neraca perdagangan Indonesia yang selama ini menikmati surplus 18 miliar dollar AS per https://t.co/We0aEBOjzq","1909169279385083948","https://pbs.twimg.com/media/Gn6ZIypbcAAFnIr.jpg","","in","Indonesia","1","0","3","https://x.com/PDI_Perjuangan/status/1909169279385083948","153407983","PDI_Perjuangan"
"1909167848619987407","Mon Apr 07 08:54:20 +0000 2025","0","Presiden Prabowo Subianto merespon kebijakan tarif baru impor 32 persen yang sempat disebutkan oleh Presiden Amerika Serikat Donald Trump dan berlaku 9 April mendatang. Kepala Negara mengklaim pihaknya akan berunding. Ia meminta rakyat percaya dengan kekuatan kita sendiri. https://t.co/8gsluVwSTd","1909167848619987407","https://pbs.twimg.com/ext_tw_video_thumb/1909167502552395776/pu/img/oMNiI8MhKj1q1YKl.jpg","","in","Indonesia","0","1","0","https://x.com/lensaRTV/status/1909167848619987407","2393930923","lensaRTV"
"1909165905470530032","Mon Apr 07 08:46:37 +0000 2025","1","Kamar Dagang dan Industri Daerah Istimewa Yogyakarta (Kadin DIY) mengkhawatirkan kebijakan Presiden Amerika Serikat (AS) Donald Trump soal tarif 32 persen terhadap barang Indonesia yang diekspor ke AS. #IDNTimesJogja https://t.co/kMWFsUxbnY https://t.co/CeGBc2qzho","1909165905470530032","https://pbs.twimg.com/media/Gn64PyAa4AA84lB.jpg","","in","Yogyakarta, Indonesia","0","0","1","https://x.com/IDNTimesJogja/status/1909165905470530032","1318894199270330369","IDNTimesJogja"
"1909164967707955313","Mon Apr 07 08:42:53 +0000 2025","2","Apa Alasannya Donald Trump Terapkan Tarif 32 Persen ke Indonesia &amp; Dampaknya https://t.co/MnrJQ50FgC lewat @Keuangan News","1909164967707955313","","","in","","0","0","1","https://x.com/keuangannews_id/status/1909164967707955313","1226436091617505281","keuangannews_id"
"1909133100392853661","Mon Apr 07 06:36:15 +0000 2025","153","Presiden Prabowo Subianto akhirnya buka suara soal tarif impor Presiden AS Donald Trump ke banyak negara termasuk Indonesia yang dikenakan 32 persen. Menurutnya hal itu tidak masalah. Prabowo mengatakan Indonesia punya kekuatan menghadapi perang dagang ini karena masa depan https://t.co/lEaLmImEge","1909133100392853661","https://pbs.twimg.com/amplify_video_thumb/1909132988820148224/img/bczizmWYupUpMeXI.jpg","","in","","134","162","55","https://x.com/kumparan/status/1909133100392853661","759692754985242625","kumparan"
"1909103277226316186","Mon Apr 07 04:37:45 +0000 2025","0","Pemerintah akan memanggil pelaku usaha untuk merumuskan kebijakan strategis demi menghadapi tarif resiprokal yang diterapkan oleh Presiden Amerika Serikat (AS) Donald Trump. Seperti diketahui Indonesia dikenakan tarif impor sebesar 32 persen. https://t.co/tAQGJeezDT","1909103277226316186","","","in","Denpasar, Bali","0","0","0","https://x.com/nusabalicom/status/1909103277226316186","2655442453","nusabalicom"
"1909096817700290589","Mon Apr 07 04:12:05 +0000 2025","1","Trump Kenakan Tarif Impor 32 Persen ke Indonesia Rumus Apa yang Dipakai? ~SA #AmerikaSerikat #DonaldTrump #TarifImpor https://t.co/gA7HrwHwi6","1909096817700290589","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1909096817700290589","23343960","kompascom"
"1909096076621320463","Mon Apr 07 04:09:08 +0000 2025","0","Airlangga Panggil Wamen hingga Pelaku Usaha Bahas Tarif Trump 32 Persen https://t.co/JSynoz6gxI","1909096076621320463","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1909096076621320463","132078023","officialinews_"
"1909079408490750400","Mon Apr 07 03:02:54 +0000 2025","0","kalo kata wowo mah omke gams omke gams jomgetin aja tar juga turun NDASMU TURUN COK tarif pajak ekspor 32 persen dr trump yahudi pesek negosiasi alot karna gd dubes di memekrika blm lg problem besar lainnya #IndonesiaGelap #PeringatanDarurat https://t.co/hnWlJVZP7L","1909079408490750400","https://pbs.twimg.com/media/Gn5pmr8aIAA9Crj.jpg","","in","","0","0","0","https://x.com/thepoedjiharso/status/1909079408490750400","1765466801897607168","thepoedjiharso"
"1909050533262008484","Mon Apr 07 01:08:10 +0000 2025","0","Langkah Trump Naikkan Tarif Impor di Berbagai Negara Indonesia Berisiko Alami Resesi Setelah Naik 32 Persen https://t.co/bBGC5XvCvv Prabowo Walid Demo Jennie","1909050533262008484","","","in","Vorstenlanden,Nederlands Indië","0","0","0","https://x.com/yudhabjnugroho/status/1909050533262008484","127182239","yudhabjnugroho"
"1909042977374421093","Mon Apr 07 00:38:08 +0000 2025","0","Apa Respons Pemerintah dan Swasta Soal Tarif Trump? Mulai 9 April 2025 Pemerintah AS akan menerapkan tarif bea masuk sebesar 32 persen pada produk-produk Indonesia. Apa tanggapan pemerintah dan swasta domestik? Simak Kompas https://t.co/xTOHnDylql @hariankompas","1909042977374421093","","","in","","0","0","0","https://x.com/tatisamhadi/status/1909042977374421093","1445984430258982913","tatisamhadi"
"1909038229258670334","Mon Apr 07 00:19:16 +0000 2025","1","Mantan Wakil Presiden Republik Indonesia (Wapres RI) Jusuf Kalla (JK) meminta masyarakat tak khawatir terkait kebijakan tarif timbal balik sebesar 32 persen yang diterapkan Presiden Amerika Serikat (AS) Donald Trump kepada Indonesia. https://t.co/kJk9gfeuJS","1909038229258670334","","","in","Jakarta, Indonesia","0","0","0","https://x.com/lawjustice_co/status/1909038229258670334","1899398008418217984","lawjustice_co"
"1909018285242187878","Sun Apr 06 23:00:01 +0000 2025","3","Wakil Ketua DPR RI Adies Kadir mendukung adanya upaya mitigasi risiko imbas kebijakan Presiden Amerika Serikat Donald Trump terkait tarif impor timbal balik atau reciprocal tariffs terhadap Indonesia senilai 32 persen. https://t.co/PaLhLT2eOZ","1909018285242187878","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1909018285242187878","68930552","mediaindonesia"
"1908715814066545074","Sun Apr 06 17:19:10 +0000 2025","7","@BangHendra1 @kompascom Halo bro bayangin Gibran Rakabuming naik panggung ala Panji Pragiwaksono. Tarif Trump 32% dampaknya 10%... eh ini persen apa kubik ya? *garuk kepala*. Terus dia bilang Saya hitung sendiri tapi tadi Bapak kasih contekan. *penonton ketawa*. Bisa nggak dia jelasin kayak https://t.co/ylT1MN4tcx","1908932505937342652","https://pbs.twimg.com/media/GnglrksaEAAR7NE.jpg","BangHendra1","in","wherever you are","0","1","0","https://x.com/grok/status/1908932505937342652","1720665183188922368","grok"
"1908828791431974921","Sun Apr 06 10:27:02 +0000 2025","2","Respon Dr. Iswadi Trump Tetapkan Tarif Impor 32 Persen untuk Indonesia Dari adaptasi cepat tingkatan kualitas produk &amp; pengembangan pasar baru Indonesia bisa bertahan &amp; berkembang. @prabowo @gibran_tweet @setkabgoid #SPBI https://t.co/DahQlqKgBH","1908828791431974921","","","in","","0","0","0","https://x.com/Dr_Iswadi/status/1908828791431974921","1886749897258614784","Dr_Iswadi"
"1908816063418036424","Sun Apr 06 09:36:28 +0000 2025","0","Kebijakan Tarif Impor Donald Trump Sebesar 32 Persen JK Yakin AS akan Kena Dampak Sendiri https://t.co/ilJ3zTxI5Z","1908816063418036424","","","in","Jakarta, Indonesia","0","0","0","https://x.com/fajaronline/status/1908816063418036424","89877164","fajaronline"
"1908799306355937432","Sun Apr 06 08:29:53 +0000 2025","57","Di tengah gejolak pasar global yang makin tak menentu Presiden Prabowo Subianto mengambil langkah taktis yang mengejutkan dunia. Usai Presiden Amerika Serikat Donald Trump secara sepihak memberlakukan tarif 32 persen untuk produk-produk dari Indonesia dan mengancam Indonesia https://t.co/QZ26jGFWY6","1908799306355937432","https://pbs.twimg.com/ext_tw_video_thumb/1908799183437680640/pu/img/nhFeDQZj7BvwaIRu.jpg","","in","","0","7","19","https://x.com/Ndons_Back/status/1908799306355937432","1289954556411969537","Ndons_Back"
"1908795561987158356","Sun Apr 06 08:15:00 +0000 2025","2","Ini Dampak bagi Indonesia usai Trump Terapkan Tarif 32 Persen https://t.co/PhquCpWJi5","1908795561987158356","","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1908795561987158356","71436318","KompasTV"
"1908754684514623922","Sun Apr 06 05:32:34 +0000 2025","0","Pemerintah Indonesia kembali menjadi sorotan setelah Kantor Komunikasi Presiden menyampaikan respons atas kebijakan proteksionis Presiden AS Donald Trump yang menaikkan tarif impor hingga 32 persen terhadap produk dari 58 negara termasuk Indonesia. https://t.co/MB3PAyFInA","1908754684514623922","","","in","","0","0","0","https://x.com/heralddotID/status/1908754684514623922","1698580133068865536","heralddotID"
"1908715814066545074","Sun Apr 06 02:58:06 +0000 2025","18687","[FULL] Hitungan Jusuf Kalla Tarif Trump 32 Persen Berdampak 10 Persen / #TarifAsTrump #JusufKalla https://t.co/uqe1fGzj0X","1908715814066545074","https://pbs.twimg.com/ext_tw_video_thumb/1908714467862753280/pu/img/mrH5ituEdlykUg0a.jpg","","in","Jakarta","1157","372","4418","https://x.com/kompascom/status/1908715814066545074","23343960","kompascom"
"1908526791377215518","Sat Apr 05 14:27:00 +0000 2025","3","Pada Rabu (2/4) waktu AS Presiden AS Donald Trump mengumumkan tarif timbal balik atau perang dagang sebesar 32 persen ke ratusan negara termasuk Indonesia. Beberapa negara sudah melakukan protes terkait hal ini tetapi Indonesia dinilai melakukan 'pembiaran'. (ist) https://t.co/aIAf3mAqHc","1908526791377215518","https://pbs.twimg.com/ext_tw_video_thumb/1908433437830373376/pu/img/EwZgDRgKP6APXdkP.jpg","","in","Indonesia","1","1","0","https://x.com/tribunnews/status/1908526791377215518","124171593","tribunnews"
"1908525551603843574","Sat Apr 05 14:22:04 +0000 2025","0","Indonesia Mau 'Nego' Kebijakan Tarif 32 Persen dari Trump Padahal Masih Tak Punya Dubes RI untuk AS https://t.co/CGTvlWd60E","1908525551603843574","","","in","Jambi, Indonesia","0","0","0","https://x.com/sekintangd99/status/1908525551603843574","1604155790482636800","sekintangd99"
"1908398117306982461","Sat Apr 05 13:33:54 +0000 2025","1","@TOM5helby Cobak mintak solusi dgb Wapres kita bapak Gibran yg terhormat . Mungkin ada solusi yg bisa kita dapatkan dari imbas kebijakan Trump tarif import 32 persen. Siapa tau bukan sebatas pelegah plegoh ?????.","1908513426797633771","","TOM5helby","in","","0","0","0","https://x.com/EdoHarahap3/status/1908513426797633771","1591382939581173760","EdoHarahap3"
"1908501734890316225","Sat Apr 05 12:47:26 +0000 2025","6","Trump Tetapkan Tarif Impor 32 Persen Jusuf Kalla: Ini Isu Politik Perang Dagang AS Vs Tiongkok https://t.co/18iLSGGWwc","1908501734890316225","","","in","Indonesia","0","1","0","https://x.com/KompasTV/status/1908501734890316225","71436318","KompasTV"
"1908464147026895188","Sat Apr 05 10:18:04 +0000 2025","0","JK soal Tarif Trump: Jangan Khawatir Seakan-akan Mau Kiamat Dunia Ini Mantan Wakil Presiden Jusuf Kalla (JK) meminta masyarakat tak khawatir terkait kebijakan tarif timbal balik sebesar 32 persen yang diterapkan Presiden Amerika Serikat (AS) Donald Trump kepada Indopersen https://t.co/tkspRRWLJH","1908464147026895188","https://pbs.twimg.com/media/Gnw6BiAbYAIXk5B.jpg","","in","","0","1","0","https://x.com/wargaindocom/status/1908464147026895188","1847619220059881472","wargaindocom"
"1908420591218266451","Sat Apr 05 07:25:00 +0000 2025","3","Ini Alasan Presiden AS Donald Trump Terapkan Tarif Impor 32 Persen untuk Indonesia https://t.co/ez0d8xquq4","1908420591218266451","","","in","Indonesia","0","1","0","https://x.com/KompasTV/status/1908420591218266451","71436318","KompasTV"
"1908408467041509674","Sat Apr 05 06:36:49 +0000 2025","0","Presiden AS Donald Trump mengenakan tarif 32 persen untuk barang dari Indonesia yang masuk ke AS. Tarif 32 persen itu diumumkan Trump pada 2 April 2025 lalu. https://t.co/V5eIxeVb8i","1908408467041509674","","","in","Jl. Rawa Terate II No.2","0","0","0","https://x.com/tvOnenewsdotcom/status/1908408467041509674","1738256529462341634","tvOnenewsdotcom"
"1908402325594710085","Sat Apr 05 06:12:25 +0000 2025","0","Trump kembali bikin gebrakan! Kebijakan tarif impornya bikin geger negara-negara mitra dagang termasuk Indonesia yang kena 32 persen. Yuk baca info lengkapnya di bawah ini! #idncitizen #promedia https://t.co/S5a0tUHB0M","1908402325594710085","","","in","Kota Bandung ","0","0","0","https://x.com/idn_citizen/status/1908402325594710085","1702957163059257344","idn_citizen"
"1908400255261172210","Sat Apr 05 06:04:11 +0000 2025","0","Indonesia termasuk salah satu negara yang terkena dampak kebijakan tarif impor baru Presiden Amerika Serikat (AS) Donald Trump. Negara ini dikenakan tarif sebesar 32 persen. Pengenaan tarif tersebut berlaku untuk negara-negara yang memiliki surplus perdagangan besar dengan AS. https://t.co/wppnciuupK","1908400255261172210","https://pbs.twimg.com/ext_tw_video_thumb/1908400109379084288/pu/img/iNt0NTHO1s_7SBU5.jpg","","in","Indonesia","0","0","0","https://x.com/pikiran_rakyat/status/1908400255261172210","58880688","pikiran_rakyat"
"1908395645632651759","Sat Apr 05 05:45:52 +0000 2025","0","Benarkah Tarif 32 Persen AS ke Indonesia Adalah Bentuk Balas Dendam Trump? Ini Alasannya https://t.co/3WbLVzHtbL","1908395645632651759","","","in","Palu","0","0","0","https://x.com/JurnalNews_ID/status/1908395645632651759","1307144779","JurnalNews_ID"
"1908392997567553781","Sat Apr 05 05:35:21 +0000 2025","0","Imbas Tarif Impor Trump 32 Persen untuk Indonesia Benarkah Ekonomi Nasional akan Terancam? https://t.co/A3kJM74b7J","1908392997567553781","","","in","Palu","0","0","0","https://x.com/JurnalNews_ID/status/1908392997567553781","1307144779","JurnalNews_ID"
"1908384058863919515","Sat Apr 05 04:59:50 +0000 2025","0","Nasib Indonesia usai Kebijakan Tarif Trump 32 Persen Ini Daftar Barang yang Diekspor RI! https://t.co/BHKJtCUOgr","1908384058863919515","","","in","","0","0","0","https://x.com/Sugiyan17866402/status/1908384058863919515","1345661143398793216","Sugiyan17866402"
"1908369020333552036","Sat Apr 05 04:00:04 +0000 2025","3","Harga barang-barang di Indonesia berpotensi naik akibat tarif impor Presiden Amerika Serikat (AS) Donald Trump kepada sejumlah negara termasuk RI. Indonesia sendiri terkena tarif impor sebesar 32 persen oleh AS. Ekonom Senior Institute for Development of Economics and Finance https://t.co/5ZWayQ9QkU","1908369020333552036","https://pbs.twimg.com/media/GnvjgmdWAAAXbX5.jpg","","in","","0","5","0","https://x.com/VIVAcoid/status/1908369020333552036","41730943","VIVAcoid"
"1908363968113983528","Sat Apr 05 03:40:00 +0000 2025","2","Trump Patok Tarif 32 Persen Pemerintah Disarankan Diversifikasi Pasar dan Atur Strategi Diplomasi https://t.co/3u9MtfDjku","1908363968113983528","","","in","Indonesia","0","0","1","https://x.com/KompasTV/status/1908363968113983528","71436318","KompasTV"
"1908360895115440639","Sat Apr 05 03:27:47 +0000 2025","0","Indonesia Kena Tarif Impor 32 Persen dari Trump Apa Dampak dan Langkah yang Dilakukan Pemerintah? https://t.co/0ce4BbM4Fv","1908360895115440639","","","in","Palu","0","0","0","https://x.com/JurnalNews_ID/status/1908360895115440639","1307144779","JurnalNews_ID"
"1908349798643884534","Sat Apr 05 02:43:42 +0000 2025","0","Asosiasi Eksportir dan Produsen Handycraft Indonesia (Asephi) Bali berharap tarif 32 persen dari Presiden Amerika Serikat (Donald Trump) bisa mendatangkan keuntungan bagi para eksportir dari Bali https://t.co/ISi7KXwq6O","1908349798643884534","","","in","Denpasar, Bali","0","0","0","https://x.com/nusabalicom/status/1908349798643884534","2655442453","nusabalicom"
"1908346744062230824","Sat Apr 05 02:31:33 +0000 2025","0","Dalam daftar 180 negara Indonesia dikenai tarif timbal balik atau tarif trump sebesar 32 persen. https://t.co/yfhCrlUMmn https://t.co/dHDYdGZ7ze","1908346744062230824","https://pbs.twimg.com/media/GnvPQFibYAM1k7_.jpg","","in","Indonesia","0","0","0","https://x.com/Gen_cuan/status/1908346744062230824","188438662","Gen_cuan"
"1908342844101976421","Sat Apr 05 02:16:03 +0000 2025","1","Ketua Kamar Dagang dan Industri (Kadin) Indonesia Anindya Bakrie akan berangkat ke Amerika Serikat (AS) pada awal mei 2025 untuk bernegosiasi dengan US Chamber of Commerce terkait tarif impor 32 persen yang diterapkan Presiden Trump terhadap Indonesia. Awal Mei rencananya https://t.co/tmT9Ek1XNR","1908342844101976421","https://pbs.twimg.com/media/GnvLsPybYAISp7o.jpg","","in","","1","1","0","https://x.com/RadioElshinta/status/1908342844101976421","121640063","RadioElshinta"
"1908342760605880625","Sat Apr 05 02:15:44 +0000 2025","0","Alasan Presiden AS Donald Trump Berlakukan Tarif 32 Persen ke Indonesia https://t.co/2sBg4lSQzZ","1908342760605880625","","","in","","0","0","0","https://x.com/KlikindonesiaC/status/1908342760605880625","1515181720102121475","KlikindonesiaC"
"1908326305059549633","Sat Apr 05 01:10:20 +0000 2025","0","Trump Berlakukan Tarif Impor Global: Indonesia Kena 32 Persen Apa Artinya? https://t.co/Hy9vEom7Qg","1908326305059549633","","","in","","0","0","0","https://x.com/techtimesid/status/1908326305059549633","1837212205546348544","techtimesid"
"1908311534864121976","Sat Apr 05 00:11:39 +0000 2025","0","Apakah Tarif 32 Persen AS ke Indonesia Adalah Bentuk Balas Dendam Trump? Berikut Ini Alasannya https://t.co/YnNil9SIwS","1908311534864121976","","","in","Jakarta","0","0","0","https://x.com/bukamata18/status/1908311534864121976","987726276394807298","bukamata18"
"1908309702385295605","Sat Apr 05 00:04:22 +0000 2025","0","Donald Trump Berlakukan Indonesia Tarif Impor 32 Persen Apa Dampak dan Langkah yang Dilakukan Pemerintah? https://t.co/do94eO5fPU","1908309702385295605","","","in","Jakarta","0","0","0","https://x.com/bukamata18/status/1908309702385295605","987726276394807298","bukamata18"
"1908307325653574095","Fri Apr 04 23:54:55 +0000 2025","0","Akibat Imbas Tarif Impor Trump 32 Persen untuk Indonesia Benarkah Ekonomi Nasional akan Terancam? https://t.co/o3xjEguBL2","1908307325653574095","","","in","Jakarta","0","1","0","https://x.com/bukamata18/status/1908307325653574095","987726276394807298","bukamata18"
"1908244179077259651","Fri Apr 04 19:44:00 +0000 2025","1","Trump Berlakukan Tarif 32 Persen untuk Indonesia Ini Alasan dan Dampaknya https://t.co/MoJdWYzKs8","1908244179077259651","","","in","","0","0","1","https://x.com/Riaumakmurcom/status/1908244179077259651","1636218484408344577","Riaumakmurcom"
"1908210181739340057","Fri Apr 04 17:28:54 +0000 2025","1","Haidar Alwi: Solusi Indonesia Kena Tarif Impor 32 Persen Akibat Perang Dagang Trump. https://t.co/POzvNfWAWF","1908210181739340057","","","in","","0","0","1","https://x.com/uwriteid/status/1908210181739340057","1647104901380734976","uwriteid"
